index,localx,gap,realv,fid
9093,761,53.5,6,3090
9093,767,52.5,5,3091
9093,772,54,6,3092
9093,778,53,6,3093
9093,784,53,5,3094
9093,789,54.5,6,3095
9093,795,54,5,3096
9093,800,55.5,6,3097
9093,806,54,6,3098
9093,812,54,6,3099
9093,818,54,5,3100
9093,823,55.5,6,3101
9093,829,55.5,6,3102
9093,835,55,6,3103
9093,841,55,6,3104
9093,847,55,6,3105
9093,853,55,6,3106
9093,859,55,6,3107
9142,29,47.5,1,3048
9142,30,48,2,3049
9142,32,48,1,3050
9142,33,49,2,3051
9142,35,49,1,3052
9142,36,49.5,2,3053
9142,38,49.5,1,3054
9142,39,51,2,3055
9142,41,50.5,2,3056
9142,43,53.5,1,3057
9142,44,51,2,3058
9142,46,50.5,2,3059
9167,446,52.5,0,3052
9167,446,57.5,9,3053
9167,455,52.5,5,3054
9167,460,51.5,4,3055
9167,464,54.5,5,3056
9167,469,60,5,3057
9167,474,54.5,4,3058
9167,478,56.5,5,3059
9167,483,53.5,5,3060
9167,488,54,5,3061
9167,493,55.5,4,3062
9167,497,56,5,3063
9167,502,56.5,5,3064
9167,507,56.5,4,3065
9167,511,55.5,5,3066
9167,516,55,5,3067
9167,521,56.5,5,3068
9167,526,56.5,5,3069
9167,531,54,5,3070
9167,536,55,5,3071
9167,541,54,4,3072
9167,545,55,5,3073
9167,550,57,5,3074
9167,555,54.5,5,3075
9167,560,54.5,5,3076
9167,565,54.5,5,3077
9167,570,57.5,5,3078
9167,575,56.5,5,3079
9167,580,55,4,3080
9167,584,55,5,3081
9167,589,54.5,6,3082
9167,595,54,5,3083
9167,600,54,5,3084
9167,605,55,5,3085
9167,610,56,0,3086
9203,29,48.5,2,3059
9203,31,50,2,3060
9203,33,49.5,4,3061
9203,37,50,4,3062
9203,41,50,3,3063
9203,44,51,5,3064
9203,49,52,4,3065
9203,45,52,4,3066
9203,49,51.5,4,3067
9203,53,47.5,4,3068
9203,78,57.5,4,3074
9203,82,57.5,4,3075
9203,86,59,4,3076
9279,29,26,2,3079
9279,31,23.5,1,3080
9279,32,24,3,3081
9279,35,23.5,1,3082
9279,36,26,3,3083
9279,39,26.5,2,3084
9279,41,26.5,4,3085
9279,45,26.5,0,3086
9279,45,26,6,3087
9279,51,33.5,7,3088
9279,44,33,7,3089
9285,434,69.5,5,3081
9285,439,65,3,3082
9285,442,66.5,6,3083
9285,448,64,5,3084
9285,453,63,4,3085
9285,457,64,3,3086
9285,460,66.5,5,3087
9285,465,64,4,3088
9285,469,64.5,5,3089
9285,474,64.5,4,3090
9285,478,65,3,3091
9285,481,68.5,4,3092
9285,485,69,4,3093
9285,489,69.5,1,3094
9285,490,76,1,3095
9285,491,81,1,3096
9334,29,96.5,3,3094
9334,32,94.5,2,3095
9334,34,95,4,3096
9334,38,92,5,3097
9334,43,91.5,4,3098
9334,47,94,6,3099
9334,53,91.5,7,3100
9334,60,86,3,3101
9334,63,90.5,4,3102
9334,67,91.5,5,3103
9334,72,91,6,3104
9334,78,88.5,5,3105
9334,83,88.5,4,3106
9334,79,88.5,4,3107
9343,502,71.5,5,3097
9343,507,71,10,3098
9343,517,69.5,1,3099
9343,516,72,7,3100
9343,523,70.5,2,3101
9343,525,71,5,3102
9343,530,72,2,3103
9343,532,72.5,3,3104
9343,529,73.5,5,3105
9343,534,74,4,3106
9343,538,76,5,3107
9343,543,76,8,3108
9343,551,79.5,1,3109
9343,552,79,5,3110
9343,557,80,5,3111
9388,90,91.5,7,3108
9388,97,87.5,4,3109
9388,101,87.5,5,3110
9388,106,87.5,4,3111
9388,110,88,5,3112
9388,115,88,5,3113
9388,120,88,1,3114
9388,121,91.5,8,3115
9388,129,88,4,3116
9388,133,87.5,4,3117
9388,137,89.5,1,3118
9388,138,88.5,8,3119
9388,146,89.5,4,3120
9388,150,89.5,5,3121
9388,155,87.5,4,3122
9388,159,87,4,3123
9388,163,90,4,3124
9388,167,91.5,5,3125
9388,172,90,4,3126
9388,176,91,3,3127
9388,179,92,6,3128
9388,185,92,4,3129
9388,189,92.5,4,3130
9388,193,93,5,3131
9388,198,90,1,3132
9388,199,92.5,6,3133
9388,205,93,7,3134
9388,212,93.5,5,3135
9388,217,94,6,3136
9388,223,93,5,3137
9388,228,92,5,3138
9388,233,92,5,3139
9388,238,92,5,3140
9388,243,90.5,6,3141
9388,249,91,4,3142
9388,253,92,5,3143
9388,258,90,5,3144
9388,263,89,5,3145
9388,268,88,4,3146
9388,272,92.5,6,3147
9388,278,89,2,3148
9388,276,88.5,2,3149
9388,274,97,2,3150
9435,30,101.5,2,3121
9435,32,101.5,3,3122
9435,35,100.5,2,3123
9435,37,100.5,3,3124
9435,40,98.5,5,3125
9435,45,99,5,3126
9435,50,96.5,4,3127
9435,54,95.5,5,3128
9435,59,97.5,6,3129
9435,65,95.5,5,3130
9435,70,95.5,4,3131
9435,74,95,5,3132
9435,79,87,5,3133
9435,84,90.5,5,3134
9435,89,95,4,3135
9435,93,95.5,5,3136
9435,98,97.5,4,3137
9435,102,97.5,4,3138
9435,106,98.5,5,3139
9435,111,99,5,3140
9435,116,99,4,3141
9435,120,101,4,3142
9435,124,101.5,0,3143
9435,124,100.5,0,3144
9438,156,28.5,3,3122
9438,159,29,0,3123
9438,159,30,6,3124
9438,165,29.5,0,3125
9438,165,30.5,6,3126
9438,159,31,3,3127
9438,162,31,2,3128
9438,164,32,2,3129
9438,184,34,8,3134
9438,192,35,5,3135
9438,197,36,4,3136
9438,201,36,9,3137
9438,192,36.5,3,3138
9438,195,37.5,3,3139
9438,198,39,4,3140
9438,202,38.5,3,3141
9438,205,40,3,3142
9438,208,41,4,3143
9438,212,39.5,3,3144
9438,215,42,9,3145
9438,224,46.5,2,3146
9438,222,43,8,3147
9438,230,43.5,1,3148
9438,229,43.5,1,3149
9438,228,49,9,3150
9438,237,43.5,3,3151
9438,240,45.5,4,3152
9438,244,45,5,3153
9438,249,49,9,3154
9438,258,46.5,2,3155
9438,256,46,5,3156
9438,261,50,4,3157
9438,265,46.5,8,3158
9438,273,45.5,0,3159
9438,273,51.5,4,3160
9438,277,47.5,4,3161
9469,30,48,1,3129
9469,31,48,2,3130
9469,33,45,1,3131
9469,34,46,1,3132
9469,35,46,2,3133
9469,37,45.5,1,3134
9469,38,46,2,3135
9469,40,45.5,4,3136
9469,44,47.5,3,3137
9469,47,47.5,3,3138
9469,50,45.5,2,3139
9469,48,48,3,3140
9469,51,48.5,4,3141
9469,55,47.5,3,3142
9469,58,47.5,3,3143
9469,61,49,2,3144
9469,63,53,3,3145
9469,66,51,6,3146
9469,72,49,0,3147
9469,72,48.5,0,3148
9474,544,84.5,4,3130
9474,540,86,3,3131
9474,543,88.5,3,3132
9474,560,90.5,5,3136
9474,565,90.5,5,3137
9474,585,93,1,3141
9474,586,96.5,5,3142
9474,591,94.5,4,3143
9474,595,97,4,3144
9474,599,96.5,6,3145
9474,605,97,3,3146
9474,608,98.5,5,3147
9474,613,99,6,3148
9474,619,95.5,6,3149
9474,625,96,2,3150
9474,627,101,3,3151
9474,630,103.5,6,3152
9474,636,103.5,4,3153
9474,640,104.5,5,3154
9474,645,103.5,4,3155
9474,649,106.5,5,3156
9474,654,107.5,6,3157
9474,660,106,4,3158
9474,664,108,5,3159
9474,669,107.5,5,3160
9474,674,108.5,5,3161
9474,679,110,5,3162
9474,684,109.5,5,3163
9474,689,111,5,3164
9474,694,112,5,3165
9474,699,111.5,5,3166
9474,704,112.5,5,3167
9474,709,113.5,5,3168
9474,714,114.5,5,3169
9474,719,114.5,5,3170
9474,724,115.5,6,3171
9474,730,115.5,5,3172
9474,735,116.5,5,3173
9474,740,117.5,5,3174
9474,745,118.5,5,3175
9474,750,119.5,5,3176
9474,755,121,5,3177
9474,760,122.5,6,3178
9474,766,122,5,3179
9474,771,122.5,5,3180
9474,776,124.5,5,3181
9474,781,125.5,5,3182
9474,786,126.5,6,3183
9513,716,66,10,3143
9513,726,63.5,5,3144
9513,731,66,5,3145
9513,736,64.5,5,3146
9513,741,64.5,5,3147
9513,746,66,5,3148
9513,751,65,5,3149
9513,756,66,5,3150
9513,761,68,5,3151
9513,766,70,5,3152
9513,771,70,4,3153
9513,775,70,4,3154
9513,779,74.5,4,3155
9537,84,50.5,0,3149
9537,84,54,4,3150
9537,80,50,4,3151
9537,84,49.5,1,3152
9537,85,51.5,3,3153
9537,88,52,3,3154
9537,91,51,5,3155
9537,96,54.5,4,3156
9537,100,56.5,4,3157
9537,104,53.5,2,3158
9537,105,53.5,3,3160
9537,108,55,3,3161
9537,111,54,3,3162
9537,123,58,3,3166
9537,126,57.5,4,3167
9537,130,57.5,2,3168
9537,132,59.5,5,3169
9537,137,59,2,3170
9537,139,59.5,4,3171
9537,143,59.5,3,3172
9537,146,60,3,3173
9537,160,61.5,3,3177
9537,163,63,4,3178
9537,167,63,5,3179
9537,172,64,2,3180
9537,174,65,6,3181
9537,180,66.5,1,3182
9537,181,66,5,3183
9537,186,68.5,2,3184
9537,188,68.5,4,3185
9537,192,69,6,3186
9537,198,69.5,0,3187
9537,198,72.5,6,3188
9537,204,71.5,2,3189
9537,206,73,4,3190
9537,210,74,3,3191
9537,213,75.5,3,3192
9537,216,77.5,5,3193
9537,221,77,3,3194
9537,224,78,4,3195
9537,228,79,3,3196
9537,231,81.5,6,3197
9537,237,82,2,3198
9537,239,82,3,3199
9537,242,84,4,3200
9537,246,84,9,3201
9537,255,85.5,2,3202
9537,253,87,4,3203
9537,257,87,8,3204
9537,265,88,1,3205
9537,264,88.5,8,3206
9537,272,89,0,3207
9537,272,89.5,4,3208
9537,276,90.5,4,3209
9537,280,90.5,4,3210
9537,284,90.5,7,3211
9537,291,91,1,3212
9537,292,92,10,3213
9537,302,91,2,3214
9537,300,92,9,3215
9537,309,92.5,1,3216
9537,308,92,4,3217
9537,312,92,4,3218
9537,316,92,4,3219
9537,320,92,4,3220
9537,324,92,9,3221
9537,333,92,2,3222
9537,335,93,2,3223
9545,529,71,6,3151
9545,535,69.5,3,3152
9545,538,70,5,3153
9545,543,69.5,5,3154
9545,548,69,5,3155
9545,553,68.5,5,3156
9545,558,68,4,3157
9545,562,68.5,5,3158
9545,567,68,6,3159
9545,573,68,5,3160
9545,578,67.5,5,3161
9545,583,67.5,5,3162
9545,588,67,4,3163
9545,592,68.5,6,3164
9545,598,67,4,3165
9545,602,68.5,5,3166
9545,607,68.5,5,3167
9545,612,68.5,5,3168
9545,617,68.5,5,3169
9545,622,68.5,5,3170
9545,627,68.5,4,3171
9545,631,70,6,3172
9545,637,69.5,5,3173
9545,642,69.5,5,3174
9545,647,70,5,3175
9545,652,69.5,5,3176
9545,657,70,5,3177
9545,662,70.5,4,3178
9545,666,71,9,3179
9545,675,71,5,3180
9545,680,71.5,2,3181
9545,682,71.5,6,3182
9545,688,72,6,3183
9545,694,71,2,3184
9545,696,72,5,3185
9545,701,72.5,5,3186
9545,706,72.5,5,3187
9545,711,72.5,5,3188
9545,716,73,5,3189
9545,721,73.5,7,3190
9545,728,71.5,6,3191
9545,734,73.5,3,3192
9545,737,73.5,5,3193
9545,742,74,5,3194
9545,747,76,6,3195
9545,753,74,4,3196
9545,757,76,6,3197
9545,763,77.5,6,3198
9545,769,75,1,3199
9545,768,73,1,3200
9586,325,45,5,3169
9586,330,46,5,3170
9586,325,44.5,2,3171
9586,327,44.5,5,3172
9586,332,45,3,3173
9586,335,45,6,3174
9586,341,45,5,3175
9586,346,42.5,4,3176
9586,350,43,4,3177
9586,365,46.5,3,3180
9586,368,43.5,4,3181
9586,372,43,5,3182
9586,377,42.5,4,3183
9586,381,43,5,3184
9586,386,44,4,3185
9586,390,43,4,3186
9586,394,43.5,10,3187
9586,404,44.5,2,3188
9586,402,44.5,4,3189
9586,406,45.5,4,3190
9586,410,45.5,6,3191
9586,416,44.5,6,3192
9586,431,47,2,3194
9586,433,46.5,2,3195
9586,431,47,2,3196
9604,30,52,2,3178
9604,32,53,2,3179
9604,34,51.5,5,3180
9604,39,52.5,3,3181
9604,42,54,5,3182
9604,47,51,3,3183
9604,44,54,4,3184
9604,48,53,10,3185
9604,58,55,5,3186
9604,63,55,4,3187
9604,67,54,2,3188
9604,69,54.5,1,3189
9604,70,56,3,3190
9604,73,53,5,3191
9604,78,55.5,9,3192
9604,87,54.5,3,3193
9604,90,55.5,0,3194
9604,90,55,4,3195
9604,94,54.5,9,3196
9604,103,59.5,4,3197
9604,107,58,5,3198
9604,112,60.5,3,3199
9604,109,58,10,3200
9604,119,58.5,1,3201
9604,118,58.5,4,3202
9604,122,59,4,3203
9604,126,59.5,4,3204
9604,130,60,4,3205
9604,134,61.5,4,3206
9622,30,96.5,4,3184
9622,34,96,5,3185
9622,39,96,6,3186
9622,45,95,5,3187
9622,50,95.5,5,3188
9622,55,94,7,3189
9622,62,91.5,6,3190
9622,68,90,5,3191
9622,73,90.5,5,3192
9622,78,89.5,1,3193
9622,77,89,1,3194
9658,447,47,7,3197
9658,440,47.5,7,3198
9658,447,48.5,1,3199
9658,448,48.5,4,3200
9658,452,49.5,6,3201
9658,458,48.5,3,3202
9658,461,49,7,3203
9658,468,50.5,2,3204
9658,470,49,4,3205
9658,474,50.5,5,3206
9658,479,50,4,3207
9658,483,51.5,5,3208
9658,488,52,5,3209
9658,493,52.5,4,3210
9658,497,50.5,6,3211
9658,503,49.5,4,3212
9658,507,50,5,3213
9658,512,52.5,4,3214
9658,516,50.5,5,3215
9658,521,52,5,3216
9658,526,52,4,3217
9658,530,50.5,5,3218
9658,535,52,5,3219
9658,540,53,4,3220
9658,544,50.5,5,3221
9658,549,50.5,6,3222
9658,555,51.5,3,3223
9658,558,50,5,3224
9658,563,51.5,6,3225
9658,569,51.5,4,3226
9658,573,49.5,5,3227
9658,578,49,5,3228
9658,583,51.5,5,3229
9658,588,49.5,5,3230
9658,593,47.5,5,3231
9658,598,47.5,6,3232
9658,604,47.5,4,3233
9658,608,48.5,5,3234
9658,613,48,6,3235
9658,619,46.5,5,3236
9658,624,47,5,3237
9658,629,48,5,3238
9658,634,47.5,6,3239
9658,640,46,5,3240
9658,645,46,5,3241
9658,650,45.5,5,3242
9658,655,45.5,5,3243
9658,660,45.5,4,3244
9658,664,47,6,3245
9658,670,45.5,3,3246
9658,673,49,6,3247
9658,679,47.5,5,3248
9658,684,47.5,6,3249
9658,690,45.5,4,3250
9658,694,47.5,6,3251
9658,700,47,5,3252
9658,705,46.5,5,3253
9658,710,46.5,5,3254
9658,715,46.5,6,3255
9658,721,47,5,3256
9658,726,46.5,5,3257
9658,731,47.5,5,3258
9658,736,47,5,3259
9658,741,48,6,3260
9658,747,47.5,6,3261
9658,753,48.5,6,3262
9688,780,75,5,3201
9688,785,76,6,3202
9688,791,77,3,3203
9688,794,80.5,7,3204
9688,801,79,6,3205
9688,807,78,5,3206
9688,812,78,5,3207
9688,817,80,6,3208
9688,823,81.5,5,3209
9688,828,83,6,3210
9688,834,83.5,6,3211
9711,30,65,2,3209
9711,32,64.5,2,3210
9711,34,65,1,3211
9711,35,66,2,3212
9711,37,66.5,7,3213
9711,44,65.5,0,3214
9711,44,67,1,3215
9711,45,69,3,3216
9711,48,67,10,3217
9711,58,68.5,5,3218
9711,53,68.5,1,3219
9711,54,69,1,3220
9711,69,70.5,2,3224
9711,71,72,2,3225
9711,93,72.5,8,3230
9829,387,37.5,5,3242
9829,392,38,4,3243
9829,396,37.5,3,3244
9829,399,38,4,3245
9829,403,38.5,4,3246
9829,407,39.5,4,3247
9829,411,39,4,3248
9829,415,41.5,4,3249
9829,419,42.5,4,3250
9829,423,41,4,3251
9829,427,36,4,3252
9829,431,32,4,3253
9856,29,98,2,3248
9856,31,100.5,3,3249
9856,34,99,5,3250
9856,39,99,4,3251
9856,43,99,4,3252
9856,47,99,5,3253
9856,52,93,4,3254
9856,56,96,5,3255
9856,61,95.5,4,3256
9856,65,96.5,5,3257
9856,70,95,2,3258
9856,72,99,7,3259
9856,79,99,5,3260
9856,84,100,4,3261
9856,88,96.5,5,3262
9856,93,100,5,3263
9856,98,96.5,4,3264
9856,102,101,5,3265
9856,107,101,4,3266
9856,111,99,4,3267
9856,115,104.5,4,3268
9856,119,103.5,5,3269
9856,124,103,5,3270
9856,129,103,3,3271
9856,132,103.5,6,3272
9856,138,101.5,4,3273
9856,142,103,4,3274
9856,146,103,4,3275
9856,150,107.5,5,3276
9856,145,108.5,5,3277
9863,447,106,9,3249
9863,456,106,6,3250
9863,462,108,5,3251
9863,467,107.5,0,3252
9863,467,109,7,3253
9863,474,110,5,3254
9863,479,110,5,3255
9863,484,111.5,2,3256
9863,486,112,3,3257
9863,489,112,9,3258
9863,498,112.5,5,3259
9863,503,113.5,9,3260
9863,494,114,5,3261
9863,499,114,5,3262
9894,468,25.5,0,3263
9894,468,32,0,3264
9894,468,38,8,3265
9894,476,31,3,3266
9894,479,36,5,3267
9894,484,38,5,3268
9894,489,40.5,7,3269
9894,496,37,4,3270
9894,500,41.5,3,3271
9894,503,47,9,3272
9894,512,41.5,5,3273
9894,517,44,4,3274
9894,521,47,5,3275
9894,526,47.5,5,3276
9894,531,47,5,3277
9894,536,47.5,6,3278
9894,542,47,3,3279
9894,545,48.5,6,3280
9894,551,48.5,6,3281
9905,794,53,6,3268
9905,788,53.5,5,3269
9905,793,54.5,4,3270
9905,797,57.5,5,3271
9905,802,58.5,5,3272
9905,807,60.5,6,3273
9905,813,60.5,6,3274
9905,819,59,5,3275
9905,824,61.5,6,3276
9905,830,60.5,5,3277
9905,835,64,6,3278
9905,841,64,6,3279
9905,847,63,5,3280
9931,562,48.5,5,3282
9931,567,49,6,3283
9931,573,48.5,5,3284
9931,578,49.5,6,3285
9931,584,50,6,3286
9931,590,50.5,5,3287
9931,595,51,6,3288
9931,601,50.5,5,3289
9931,606,51.5,6,3290
9931,612,50.5,6,3291
9931,618,51.5,5,3292
9931,623,52.5,6,3293
9931,629,52,6,3294
9931,635,51.5,6,3295
9931,641,51.5,6,3296
9931,647,51.5,5,3297
9931,652,52.5,6,3298
9931,658,52.5,6,3299
9931,664,52,6,3300
9931,670,53,6,3301
9931,676,53,6,3302
9931,693,51.5,6,3305
9931,699,51.5,6,3306
9931,716,52,5,3309
9931,721,53.5,7,3310
9931,728,53.5,6,3311
9931,734,51.5,5,3312
9931,739,52,6,3313
9931,745,53,6,3314
9931,751,53,6,3315
9931,757,52.5,6,3316
9931,763,53,7,3317
9931,770,52.5,6,3318
9931,776,52.5,6,3319
9931,782,53.5,6,3320
9931,788,54.5,3,3321
9931,791,54,6,3322
9931,797,54,6,3323
9931,803,54,6,3324
9931,809,54,6,3325
9931,815,54,6,3326
9931,821,54,6,3327
9931,827,54.5,6,3328
9931,833,54.5,6,3329
9931,839,56,6,3330
9931,845,57,5,3331
9931,850,55.5,5,3332
9931,855,57,5,3333
9931,860,59,6.333333333,3334
9953,324,124,7,3291
9953,317,125.5,4,3292
9953,321,126.5,4,3293
9953,325,126.5,4,3294
9953,329,127.5,4,3295
9953,333,128.5,4,3296
9953,337,129.5,5,3297
9953,342,131.5,3,3298
9953,345,132.5,4,3299
9953,349,134,5,3300
9953,354,135,3,3301
9953,357,136,5,3302
9953,362,137.5,3,3303
9953,365,137.5,4,3304
9953,369,139,4,3305
9953,373,140.5,4,3306
9953,377,140.5,4,3307
9953,381,143,4,3308
9953,385,144,4,3309
9953,389,145,4,3310
9953,393,146,4,3311
9953,397,147,4,3312
9953,401,148,4,3313
9953,405,150,4,3314
9953,409,151,4,3315
9953,413,152,3,3316
9953,416,154,3,3317
9965,445,145.5,4,3297
9965,449,148,5,3298
9965,454,147,5,3299
9965,459,146.5,3,3300
9965,462,150,5,3301
9965,467,146.5,6,3302
9965,473,147,5,3303
9965,478,143.5,3,3304
9965,481,147.5,5,3305
9965,486,146,5,3306
9965,491,147,5,3307
9965,496,146.5,0,3308
9981,481,92.5,7,3303
9981,488,91.5,5,3304
9981,493,91.5,5,3305
9981,498,91.5,6,3306
9981,504,92,5,3307
9981,509,92,7,3308
9981,516,92,5,3309
9981,521,92.5,4,3310
9981,525,92,2,3311
9981,527,93.5,5,3312
9981,532,93,3,3313
9981,535,96,5,3314
9981,540,94.5,6,3315
9981,546,93.5,5,3316
9981,551,94.5,7,3317
9981,558,93,6,3318
9981,564,93,5,3319
9981,569,92.5,6,3320
9981,575,92.5,5,3321
9981,580,94,5,3322
9981,585,95,7,3323
9981,592,93,7,3324
9981,599,92.5,7,3325
9981,606,93,0,3326
10047,465,170.5,5,3327
10047,470,170.5,4,3328
10047,474,171.5,4,3329
10047,478,174.5,4,3330
10047,482,175.5,4,3331
10047,486,177,4,3332
10047,490,179,4,3333
10047,494,180.5,5,3334
10047,499,182,4,3335
10047,503,183.5,4,3336
10047,507,185.5,6,3337
10047,501,187.5,6,3338
10047,507,186.5,4,3339
10047,511,188,4,3340
10047,515,190,4,3341
10047,519,191.5,6,3342
10047,525,192,4,3343
10047,529,193.5,5,3344
10047,534,195,5,3345
10047,539,198,5,3346
10055,259,110.5,5,3329
10055,257,111.5,3,3331
10055,271,113,4,3335
10055,279,114.5,10,3337
10055,289,116,5,3338
10055,284,116.5,2,3339
10055,286,117,4,3340
10055,290,116.5,3,3341
10055,293,117.5,4,3342
10055,297,118.5,3,3343
10055,300,120,2,3344
10055,302,121.5,2,3345
10055,304,125,5,3346
10055,309,128,2,3347
10055,311,123.5,4,3348
10055,315,123,2,3349
10055,317,125,4,3350
10055,321,125,10,3351
10055,331,125.5,4,3352
10055,327,127,3,3353
10055,330,128,4,3354
10055,334,128,3,3355
10055,337,129,3,3356
10125,553,197.5,4,3347
10125,557,198,5,3348
10125,562,199.5,5,3349
10125,567,200.5,7,3350
10125,560,203,5,3351
10125,565,203.5,5,3352
10125,570,205,5,3353
10125,575,206,5,3354
10125,580,207,5,3355
10125,585,207.5,5,3356
10125,590,209.5,5,3357
10125,595,211,5,3358
10125,600,213,5,3359
10125,605,211.5,6,3360
10125,611,211,6,3361
10125,617,212,6,3362
10125,623,213.5,0,3363
10129,703,141.5,5,3348
10129,708,142.5,5,3349
10129,713,143,5,3350
10129,718,145,0,3351
10129,718,142,5,3352
10129,723,142.5,5,3353
10129,728,144,5,3354
10129,733,146,7,3355
10129,740,142,6,3356
10129,746,146.5,2,3357
10129,748,146.5,7,3358
10129,755,144.5,7,3359
10129,762,145.5,1,3360
10129,761,153.5,10,3361
10129,771,145,2,3362
10158,631,81,5,3355
10158,636,79.5,9,3356
10158,645,73.5,0,3357
10158,645,79,5,3358
10158,650,80.5,5,3359
10158,655,85,5,3360
10158,660,81.5,7,3361
10158,667,79,7,3362
10158,674,78.5,2,3363
10158,676,80,7,3364
10158,683,84.5,5,3365
10158,688,78.5,5,3366
10158,693,81,6,3367
10158,699,78,6,3368
10158,705,77,6,3369
10158,711,74,5,3370
10206,385,140,5,3367
10206,380,139.5,4,3368
10206,384,140.5,3,3369
10206,387,141,4,3370
10206,391,140,4,3371
10206,395,142,4,3372
10206,399,145,3,3373
10206,402,143,3,3374
10206,433,150.5,3,3382
10206,436,151,4,3383
10206,440,154,4,3384
10327,510,64,0,3397
10327,510,68.5,9,3398
10327,519,66.5,1,3399
10327,518,66,8,3400
10327,526,67,2,3401
10327,528,66.5,5,3402
10327,533,68,5,3403
10327,538,69,5,3404
10327,543,68.5,5,3405
10327,548,70,5,3406
10327,553,71,5,3407
10327,558,71.5,5,3408
10327,563,73.5,5,3409
10327,568,72.5,6,3410
10327,574,72.5,5,3411
10327,579,74,5,3412
10327,584,75.5,5,3413
10327,589,76,6,3414
10327,595,76,3,3415
10327,598,76.5,6,3416
10327,604,77.5,8,3417
10327,612,77,3,3418
10327,615,76.5,5,3419
10327,620,78.5,6,3420
10327,626,78.5,5,3421
10327,631,80.5,6,3422
10327,637,79.5,10,3423
10327,647,72,3,3424
10327,650,78,5,3425
10327,655,80,5,3426
10327,660,80,6,3427
10327,666,81.5,6,3428
10327,672,80,7,3429
10327,679,79.5,6,3430
10327,685,81,6,3431
10327,691,80.5,6,3432
10327,697,80.5,7,3433
10327,704,80,6,3434
10327,710,82,6,3435
10327,716,85.5,6,3436
10327,722,81,8,3437
10327,730,79,6,3438
10327,736,87.5,6,3439
10327,742,80,7,3440
10327,749,82,6,3441
10327,755,81.5,7,3442
10327,762,82.5,7,3443
10327,769,80,7,3444
10327,776,79.5,7,3445
10327,783,79,7,3446
10327,790,79,6,3447
10327,796,78.5,5,3448
10327,801,83,9,3449
10327,810,79,5,3450
10327,815,81,8,3451
10327,823,79,7,3452
10327,830,79,7,3453
10327,837,78.5,4,3454
10335,530,66,0,3399
10335,530,70.5,10,3400
10335,540,68,5,3401
10335,545,69,5,3402
10335,550,68.5,6,3403
10335,556,69,5,3404
10335,561,68.5,6,3405
10335,567,69,5,3406
10335,572,69,6,3407
10335,578,69,5,3408
10335,583,68,6,3409
10335,589,68.5,5,3410
10335,594,69.5,5,3411
10335,599,70,6,3412
10335,605,69.5,6,3413
10335,611,69.5,5,3414
10335,616,72,6,3415
10335,622,69,6,3416
10335,628,69.5,6,3417
10335,634,70,6,3418
10335,640,68.5,5,3419
10335,645,69.5,5,3420
10335,650,70.5,7,3421
10335,657,68.5,6,3422
10335,663,67,5,3423
10335,668,68,6,3424
10335,674,66.5,6,3425
10335,680,66.5,5,3426
10335,685,66.5,6,3427
10335,691,70,4,3428
10335,695,69,7,3429
10335,702,67,5,3430
10335,707,69,7,3431
10335,714,66,5,3432
10335,719,63.5,7,3433
10335,726,66,7,3434
10335,733,64.5,6,3435
10335,739,64.5,6,3436
10335,745,64,6,3437
10335,751,64.5,6,3438
10335,757,65,6,3439
10335,763,64,6,3440
10335,769,64.5,6,3441
10335,775,64,6,3442
10335,781,64,6,3443
10335,787,64,6,3444
10335,793,63.5,6,3445
10335,799,64,6,3446
10335,805,63.5,6,3447
10335,811,62.5,6,3448
10335,817,62.5,7,3449
10335,824,62,7,3450
10335,831,62,7,3451
10335,838,62,4,3452
10335,842,61.5,4,3453
10335,846,64,4,3454
10335,850,67,8,3455
10348,433,85.5,4,3402
10348,437,85.5,4,3403
10348,441,88,4,3404
10348,445,89,5,3405
10348,450,90,4,3406
10348,454,91,5,3407
10348,459,92.5,4,3408
10348,463,92.5,4,3409
10348,467,95,5,3410
10348,472,94.5,4,3411
10348,476,96.5,4,3412
10348,480,97.5,5,3413
10348,485,99,4,3414
10348,489,101,5,3415
10348,494,100.5,4,3416
10348,498,102,5,3417
10348,503,104,4,3418
10348,507,105.5,5,3419
10348,512,106,4,3420
10348,516,108,5,3421
10348,521,109.5,4,3422
10348,525,110.5,6,3423
10348,531,110.5,3,3424
10348,534,112,5,3425
10348,539,113,4,3426
10348,543,112.5,5,3427
10348,548,117,5,3428
10348,553,115,4,3429
10348,557,116,5,3430
10348,562,117.5,5,3431
10348,567,118.5,4,3432
10348,571,120.5,5,3433
10348,576,121.5,5,3434
10348,581,123,5,3435
10348,586,124,5,3436
10348,591,125,6,3437
10348,597,125.5,5,3438
10348,602,127.5,4,3439
10348,606,128.5,5,3440
10348,611,130,5,3441
10348,616,129.5,6,3442
10348,622,131.5,3,3443
10348,625,133.5,7,3444
10348,632,133.5,5,3445
10348,637,135,4,3446
10348,641,135.5,5,3447
10348,646,136.5,5,3448
10348,651,137,5,3449
10348,656,140,5,3450
10348,661,142.5,5,3451
10348,666,145.5,6,3452
10348,672,141,5,3453
10348,677,140.5,5,3454
10348,682,140.5,7,3455
10348,693,144,5,3457
10348,698,144,5,3458
10348,703,144.5,6,3459
10348,709,145,5,3460
10348,714,146,6,3461
10348,720,146.5,5,3462
10348,725,147,5,3463
10348,730,148,6,3464
10348,736,141,5,3465
10348,741,149,6,3466
10348,747,149.5,7,3467
10348,754,151,4,3468
