fixedVID,VID,FID,TotalFrame,LocalX,LocalY,L,W,Velocity, Accleration, LanePos, PrecedingVeh, FollowingVeh, Spacing, Headway, DeltaGap, warning
247,247,160,31,746,358,23,9,8,-1,1,201,223,106.5,13.3125,1.5,0
247,247,161,31,754,357,23,8,7,1,1,201,223,105,15,-0.5,0
247,247,162,31,761,356,22,6,8,-1,1,201,251,105.5,13.1875,1.5,0
247,247,163,31,769,357,23,6,7,0,1,201,251,104,14.85714286,-0.5,0
247,247,164,31,776,357,22,7,7,1,1,201,251,104.5,14.92857143,0,0
247,247,165,31,783,357,22,8,8,-1,1,201,251,104.5,13.0625,1.5,0
247,247,166,31,791,356,23,6,7,0,1,201,251,103,14.71428571,-0.5,0
247,247,167,31,798,358,22,9,7,0,1,201,223,103.5,14.78571429,0,0
247,247,168,31,805,360,22,13,7,0,1,201,223,103.5,14.78571429,-1,0
247,247,169,31,812,360,22,13,7,1,1,201,223,104.5,14.92857143,0.5,0
247,247,170,31,819,361,22,10,8,-1,1,201,223,104,13,-9896,1
260,249,159,23,94,325,13,6,7,0,3,173,244,347,49.57142857,-0.5,0
260,249,160,23,101,322,13,12,7,2,3,173,244,347.5,49.64285714,1.5,0
260,249,161,23,108,322,13,12,9,-3,3,173,0,346,38.44444444,-4.5,0
260,249,162,23,117,319,9,6,6,1,3,208,0,350.5,58.41666667,6.5,0
260,249,163,23,123,321,13,10,7,0,3,208,0,344,49.14285714,2,0
260,249,164,23,130,321,14,12,7,1,3,208,0,342,48.85714286,-1.5,0
260,249,165,23,137,321,12,12,8,-4,3,208,0,343.5,42.9375,2,0
260,249,166,23,145,321,13,12,4,1,3,208,0,341.5,85.375,3,0
260,249,167,23,149,321,21,12,5,1,3,208,0,338.5,67.7,2.5,0
260,249,168,23,154,321,25,13,6,2,3,208,0,336,56,0.5,0
260,249,169,23,160,321,24,13,8,0,3,208,0,335.5,41.9375,-2,0
260,249,170,23,168,321,25,12,8,0,3,255,0,337.5,42.1875,354.5,1
260,249,172,23,184,321,21,9,11,-3,3,255,258,336.5,30.59090909,0.5,0
253,253,167,40,154,360,43,12,7,0,1,223,242,87,12.42857143,0,0
253,253,168,40,161,360,42,12,7,0,1,223,242,87,12.42857143,-1.5,0
253,253,169,40,168,360,41,11,7,1,1,223,242,88.5,12.64285714,0.5,0
253,253,170,40,175,360,40,12,8,-1,1,223,242,88,11,1.5,0
253,253,171,40,183,357,41,10,7,0,1,223,242,86.5,12.35714286,-2.5,0
253,253,172,40,190,359,41,11,7,1,1,223,0,89,12.71428571,1,0
253,253,173,40,197,359,40,11,8,-1,1,223,0,88,11,-1,0
253,253,174,40,205,358,39,11,7,1,1,223,0,89,12.71428571,1,0
253,253,175,40,212,358,40,11,8,-2,1,223,0,88,11,-1,0
253,253,176,40,220,358,36,11,6,4,1,223,264,89,14.83333333,-1,0
253,253,177,40,226,359,38,12,10,-3,1,223,264,90,9,1,0
253,253,178,40,236,359,35,12,7,-1,1,223,267,89,12.71428571,-1,0
253,253,179,40,243,360,34,13,6,3,1,223,270,90,15,0,0
253,253,180,40,249,359,37,12,9,-4,1,223,270,90,10,0,0
253,253,181,40,258,360,33,13,5,3,1,223,270,90,18,-1,0
253,253,182,40,263,360,36,13,8,-1,1,223,270,91,11.375,1,0
253,253,183,40,271,360,36,13,7,1,1,223,270,90,12.85714286,-2.5,0
253,253,184,40,278,359,34,12,8,-1,1,223,270,92.5,11.5625,0.5,0
253,253,185,40,286,359,33,12,7,1,1,223,281,92,13.14285714,0,0
253,253,186,40,293,359,33,12,8,-1,1,223,281,92,11.5,0,0
253,253,187,40,301,360,33,13,7,1,1,223,281,92,13.14285714,-1.5,0
253,253,188,40,308,360,32,13,8,-1,1,223,281,93.5,11.6875,3.5,0
253,253,189,40,316,358,33,12,7,0,1,223,281,90,12.85714286,1,0
253,253,190,40,323,358,31,12,7,0,1,223,281,89,12.71428571,-9911,1
253,253,192,40,337,357,30,12,9,-2,1,291,290,108.5,12.05555556,9.5,0
253,253,193,40,346,359,31,13,7,0,1,291,290,99,14.14285714,5,0
253,253,194,40,353,359,31,13,7,0,1,291,0,94,13.42857143,-0.5,0
253,253,195,40,360,358,30,12,7,1,1,291,0,94.5,13.5,-1.5,0
253,253,196,40,367,357,30,12,8,0,1,291,298,96,12,0.5,0
253,253,197,40,375,358,30,12,8,-2,1,291,298,95.5,11.9375,8.5,0
253,253,198,40,383,359,29,13,6,3,1,301,298,87,14.5,5.5,0
253,253,199,40,389,359,28,13,9,-2,1,301,298,81.5,9.055555556,-9918.5,1
253,253,203,40,419,357,28,12,5,0,1,314,298,109.5,21.9,-1.5,0
253,253,204,40,424,357,22,7,5,0,1,314,298,111,22.2,7.5,0
253,253,205,40,429,357,21,5,5,0,1,314,320,103.5,20.7,0,0
253,253,206,40,434,357,19,3,0,0,1,314,320,103.5,10000,0,0
337,287,189,33,12,345,10,14,3,1,2,265,0,64,21.33333333,0,0
337,287,190,33,15,345,15,14,4,-2,2,265,0,64,16,1.5,0
337,287,191,33,19,345,23,15,2,5,2,265,0,62.5,31.25,-1.5,0
337,287,192,33,21,344,28,13,7,-1,2,265,0,64,9.142857143,0,0
337,287,193,33,28,345,28,13,6,1,2,265,0,64,10.66666667,0.5,0
337,287,194,33,34,345,30,13,7,-1,2,265,0,63.5,9.071428571,-1.5,0
337,287,195,33,41,345,26,13,6,1,2,265,0,65,10.83333333,1,0
337,287,196,33,47,345,28,13,7,-1,2,265,0,64,9.142857143,0.5,0
337,287,197,33,54,346,27,15,6,1,2,265,0,63.5,10.58333333,0,0
337,287,198,33,60,344,29,14,7,1,2,265,0,63.5,9.071428571,0.5,0
337,287,199,33,67,342,29,9,8,-4,2,265,0,63,7.875,4,0
337,287,200,33,75,342,33,10,4,2,2,265,0,59,14.75,-5,0
337,287,201,33,79,345,28,15,6,0,2,265,0,64,10.66666667,0.5,0
337,287,202,33,85,345,29,15,6,1,2,265,0,63.5,10.58333333,89.5,1
337,287,204,33,98,344,30,13,6,1,2,265,315,63,10.5,-2,0
337,287,205,33,104,344,29,13,7,0,2,265,315,65,9.285714286,0.5,0
337,287,206,33,111,344,27,13,7,-1,2,265,318,64.5,9.214285714,-0.5,0
337,287,207,33,118,343,27,14,6,0,2,265,318,65,10.83333333,0,0
337,287,208,33,124,344,27,13,6,0,2,265,318,65,10.83333333,0.5,0
337,287,209,33,130,343,27,14,6,0,2,265,318,64.5,10.75,0,0
337,287,210,33,136,343,29,14,6,0,2,265,318,64.5,10.75,0,0
337,287,211,33,142,343,29,14,6,0,2,265,318,64.5,10.75,-2,0
337,287,212,33,148,343,28,14,6,0,2,265,318,66.5,11.08333333,-0.5,0
337,287,213,33,154,343,27,13,6,0.5,2,265,318,67,11.16666667,-2,0
337,287,214,33,160,343,25,11,6.5,-0.25,2,265,318,69,10.61538462,6.5,0
380,380,241,17,200,321,42,11,6,1,3,362,378,178,29.66666667,-4.5,0
380,380,242,17,206,320,40,11,7,0,3,362,378,182.5,26.07142857,-3,0
380,380,243,17,213,319,38,11,7,1,3,362,0,185.5,26.5,213.5,1
380,380,245,17,228,320,26,11,1,5,3,362,318,194.5,194.5,-3.5,0
380,380,246,17,229,319,37,11,6,4,3,362,386,198,33,-5,0
380,380,247,17,235,319,34,11,10,-5,3,362,0,203,20.3,-3.5,0
380,380,248,17,245,319,25,11,5,1,3,362,0,206.5,41.3,-1,0
380,380,249,17,250,320,27,11,6,2,3,362,0,207.5,34.58333333,-1.5,0
380,380,250,17,256,319,29,11,8,-3,3,362,0,209,26.125,-1.5,0
380,380,251,17,264,319,30,11,5,5,3,362,0,210.5,42.1,-5,0
380,380,252,17,269,319,32,11,10,-1,3,401,0,215.5,21.55,-1,0
380,380,253,17,279,320,28,12,9,-7,3,401,0,216.5,24.05555556,-2,0
380,380,254,17,288,319,26,12,2,0,3,406,0,218.5,109.25,-1.5,0
380,380,255,17,290,319,37,10,2,0,3,406,0,220,110,231,1
397,397,249,24,749,356,38,12,9,-1,1,314,343,89,9.888888889,1.5,0
397,397,250,24,758,356,37,12,8,-2,1,314,343,87.5,10.9375,-1.5,0
397,397,251,24,766,356,35,11,6,2,1,314,393,89,14.83333333,0,0
397,397,252,24,772,356,38,11,8,-1,1,314,393,89,11.125,1.5,0
397,397,253,24,780,356,39,11,7,1,1,314,393,87.5,12.5,-1.5,0
397,397,254,24,787,358,38,13,8,-1,1,314,393,89,11.125,1.5,0
397,397,255,24,795,357,39,12,7,1,1,314,393,87.5,12.5,-1.5,0
397,397,256,24,802,358,39,13,8,-1,1,314,410,89,11.125,-1,0
397,397,257,24,810,358,37,13,7,0,1,314,410,90,12.85714286,0.5,0
397,397,258,24,817,358,38,13,7,0,1,314,410,89.5,12.78571429,0,0
397,397,259,24,824,356,37,12,7,0,1,314,390,89.5,12.78571429,0.5,0
397,397,260,24,831,357,40,12,7,1,1,314,410,89,12.71428571,-9911,1
463,463,287,21,521,322,20,13,7,-1,3,294,447,22,3.142857143,-5,0
463,463,288,21,528,325,10,6,6,-5,3,294,447,27,4.5,5,0
463,463,289,21,534,321,21,14,1,9,3,294,447,22,22,-6,0
463,463,290,21,535,324,20,6,10,-4,3,294,447,28,2.8,6,0
463,463,291,21,545,320,25,11,6,4,3,294,447,22,3.666666667,-0.5,0
463,463,292,21,551,321,26,12,10,-4,3,294,447,22.5,2.25,0.5,0
463,463,293,21,561,322,21,13,6,1,3,294,447,22,3.666666667,-0.5,0
463,463,294,21,567,322,22,13,7,-1,3,294,447,22.5,3.214285714,0.5,0
463,463,295,21,574,321,23,12,6,1,3,294,447,22,3.666666667,-1.5,0
463,463,296,21,580,321,22,12,7,-3,3,294,447,23.5,3.357142857,0.5,0
463,463,297,21,587,321,23,12,4,3,3,294,447,23,5.75,-6,0
463,463,298,21,591,324,17,6,7,3,3,294,447,29,4.142857143,6,0
463,463,299,21,598,323,27,10,10,-7,3,294,447,23,2.3,-1,0
463,463,300,21,608,324,19,8,3,0,3,294,447,24,8,-0.5,0
463,463,301,21,611,321,27,12,3,7,3,294,447,24.5,8.166666667,-5.5,0
463,463,302,21,614,318,25,11,10,0,3,294,447,30,3,3.5,0
463,463,303,21,624,321,26,12,10,-6,3,294,447,26.5,2.65,56,1
578,483,303,82,462,339,26,15,5,0,2,420,482,69,13.8,-1,0
578,483,304,82,467,339,26,16,5,-1,2,420,482,70,14,-2.5,0
578,483,305,82,472,339,24,17,4,4,2,420,482,72.5,18.125,0.5,0
578,483,306,82,476,339,24,17,8,-3,2,420,482,72,9,4,0
578,483,307,82,484,337,26,12,5,-2,2,420,482,68,13.6,-2,0
578,483,308,82,489,338,26,14,3,6,2,420,482,70,23.33333333,-2.5,0
578,483,309,82,492,339,23,16,9,0,2,420,482,72.5,8.055555556,3,0
578,483,310,82,501,339,26,16,9,-6,2,420,482,69.5,7.722222222,5,0
578,483,311,82,510,339,25,15,3,0,2,420,501,64.5,21.5,-3,0
578,483,312,82,513,340,26,16,3,5,2,420,482,67.5,22.5,-4.5,0
578,483,313,82,516,340,24,17,8,-1,2,420,501,72,9,5,0
578,483,314,82,524,340,26,17,7,-2,2,420,501,67,9.571428571,0.5,0
578,483,315,82,531,339,25,16,5,-1,2,420,501,66.5,13.3,-1.5,0
578,483,316,82,536,339,26,16,4,2,2,420,501,68,17,-1,0
578,483,317,82,540,339,25,16,6,1,2,420,501,69,11.5,0,0
578,483,318,82,546,340,24,17,7,-3,2,420,501,69,9.857142857,2,0
578,483,319,82,553,340,26,14,4,3,2,420,501,67,16.75,-1.5,0
578,483,320,82,557,339,25,16,7,0,2,420,501,68.5,9.785714286,1,0
578,483,321,82,564,340,25,15,7,-4,2,420,501,67.5,9.642857143,1,0
578,483,322,82,571,341,25,12,3,4,2,420,501,66.5,22.16666667,-3.5,0
578,483,323,82,574,340,24,16,7,-3,2,420,501,70,10,1.5,0
578,483,324,82,581,342,26,13,4,3,2,420,501,68.5,17.125,-3,0
578,483,325,82,585,339,24,16,7,-1,2,420,501,71.5,10.21428571,3,0
578,483,326,82,592,340,25,15,6,0,2,420,501,68.5,11.41666667,0.5,0
578,483,327,82,598,341,26,15,6,-1,2,420,501,68,11.33333333,-2,0
578,483,328,82,604,341,25,17,5,1,2,420,501,70,14,-0.5,0
578,483,329,82,609,341,26,15,6,-3,2,420,501,70.5,11.75,1.5,0
578,483,330,82,615,341,26,17,3,5,2,420,501,69,23,-6.5,0
578,483,331,82,618,341,24,17,8,-4,2,420,501,75.5,9.4375,6,0
578,483,332,82,626,341,26,16,4,3,2,420,501,69.5,17.375,-2.5,0
578,483,333,82,630,341,24,16,7,-2,2,420,501,72,10.28571429,1.5,0
578,483,334,82,637,341,25,15,5,-2,2,420,501,70.5,14.1,-1.5,0
578,483,335,82,642,341,26,15,3,5,2,420,501,72,24,-3.5,0
578,483,336,82,645,340,24,16,8,-5,2,420,501,75.5,9.4375,2,0
578,483,337,82,653,341,26,15,3,6,2,420,501,73.5,24.5,-2,0
578,483,338,82,656,341,24,15,9,-4,2,420,501,75.5,8.388888889,5,0
578,483,339,82,665,340,25,16,5,-1,2,420,501,70.5,14.1,-0.5,0
578,483,340,82,670,342,26,12,4,4,2,420,501,71,17.75,-3,0
578,483,341,82,674,341,25,15,8,-4,2,420,501,74,9.25,1.5,0
578,483,342,82,682,342,26,16,4,2,2,420,501,72.5,18.125,-4,0
578,483,343,82,686,344,24,13,6,0,2,420,501,76.5,12.75,2.5,0
578,483,344,82,692,342,25,17,6,0,2,420,501,74,12.33333333,0,0
578,483,345,82,698,342,26,16,6,-1,2,420,501,74,12.33333333,0.5,0
578,483,346,82,704,341,25,15,5,0,2,420,501,73.5,14.7,-0.5,0
578,483,347,82,709,342,26,17,5,3,2,420,501,74,14.8,-1.5,0
578,483,348,82,714,342,25,17,8,-5,2,420,501,75.5,9.4375,3.5,0
578,483,349,82,722,342,28,17,3,4,2,420,501,72,24,-6.5,0
578,483,350,82,725,342,26,16,7,0,2,420,501,78.5,11.21428571,2.5,0
578,483,351,82,732,342,25,15,7,-1,2,420,501,76,10.85714286,1,0
578,483,352,82,739,342,26,16,6,2,2,420,501,75,12.5,-0.5,0
578,483,353,82,745,342,25,17,8,-5,2,420,501,75.5,9.4375,1.5,0
578,483,354,82,753,342,26,17,3,0,2,420,501,74,24.66666667,-1,0
578,483,355,82,756,342,28,17,3,5,2,420,501,75,25,-4,0
578,483,356,82,759,342,26,17,8,-3,2,420,501,79,9.875,0.5,0
578,483,357,82,767,342,25,17,5,-3,2,420,501,78.5,15.7,-0.5,0
578,483,358,82,772,342,26,17,2,0,2,420,501,79,39.5,-6.5,0
578,483,359,82,774,341,22,9,2,0,2,420,501,85.5,42.75,99.5,1
521,521,323,15,149,306,12,12,4,-3,4,471,511,35.5,8.875,-2.5,0
521,521,324,15,153,307,15,8,1,4,4,471,511,38,38,1.5,0
521,521,325,15,152,305,29,14,5,0,4,471,0,36.5,7.3,-2,0
521,521,326,15,157,306,27,12,5,0,4,471,0,38.5,7.7,1,0
